10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'dataSetTransformMapper' and 'com.anjiplus.template.gaea.business.modules.datasettransform.dao.DataSetTransformMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportDashboardWidgetMapper' and 'com.anjiplus.template.gaea.business.modules.dashboardwidget.dao.ReportDashboardWidgetMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportMapper' and 'com.anjiplus.template.gaea.business.modules.report.dao.ReportMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaDictItemMapper' and 'com.anjiplus.template.gaea.business.modules.dict.dao.GaeaDictItemMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaDictMapper' and 'com.anjiplus.template.gaea.business.modules.dict.dao.GaeaDictMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportExcelMapper' and 'com.anjiplus.template.gaea.business.modules.reportexcel.dao.ReportExcelMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.250 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessRoleMapper' and 'com.anjiplus.template.gaea.business.modules.accessrole.dao.AccessRoleMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessRoleAuthorityMapper' and 'com.anjiplus.template.gaea.business.modules.accessrole.dao.AccessRoleAuthorityMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaFileMapper' and 'com.anjiplus.template.gaea.business.modules.file.dao.GaeaFileMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportDashboardMapper' and 'com.anjiplus.template.gaea.business.modules.dashboard.dao.ReportDashboardMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportShareMapper' and 'com.anjiplus.template.gaea.business.modules.reportshare.dao.ReportShareMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserRoleMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserRoleMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessAuthorityMapper' and 'com.anjiplus.template.gaea.business.modules.accessauthority.dao.AccessAuthorityMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'dataSetParamMapper' and 'com.anjiplus.template.gaea.business.modules.datasetparam.dao.DataSetParamMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'dataSourceMapper' and 'com.anjiplus.template.gaea.business.modules.datasource.dao.DataSourceMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.266 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'dataSetMapper' and 'com.anjiplus.template.gaea.business.modules.dataset.dao.DataSetMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.283 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'dataSetTransformMapper' and 'com.anjiplus.template.gaea.business.modules.datasettransform.dao.DataSetTransformMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportDashboardWidgetMapper' and 'com.anjiplus.template.gaea.business.modules.dashboardwidget.dao.ReportDashboardWidgetMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportMapper' and 'com.anjiplus.template.gaea.business.modules.report.dao.ReportMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaDictItemMapper' and 'com.anjiplus.template.gaea.business.modules.dict.dao.GaeaDictItemMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaDictMapper' and 'com.anjiplus.template.gaea.business.modules.dict.dao.GaeaDictMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportExcelMapper' and 'com.anjiplus.template.gaea.business.modules.reportexcel.dao.ReportExcelMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessRoleMapper' and 'com.anjiplus.template.gaea.business.modules.accessrole.dao.AccessRoleMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessRoleAuthorityMapper' and 'com.anjiplus.template.gaea.business.modules.accessrole.dao.AccessRoleAuthorityMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaFileMapper' and 'com.anjiplus.template.gaea.business.modules.file.dao.GaeaFileMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportDashboardMapper' and 'com.anjiplus.template.gaea.business.modules.dashboard.dao.ReportDashboardMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportShareMapper' and 'com.anjiplus.template.gaea.business.modules.reportshare.dao.ReportShareMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserRoleMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserRoleMapper' mapperInterface. Bean already defined with the same name!
10-01 20:45:11.284 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - No MyBatis mapper was found in '[com.anjiplus.template.gaea.business.modules.*.dao, com.anjiplus.template.gaea.business.modules.*.**.dao, com.anji.plus.gaea.*.module.*.dao]' package. Please check your configuration.
10-01 20:45:11.397 |-INFO  o.s.cloud.context.scope.GenericScope:295 - BeanFactory id=61a00e92-0f60-350c-9938-6676179ff2d9
10-01 20:45:12.170 |-INFO  o.s.b.w.e.tomcat.TomcatWebServer:108 - Tomcat initialized with port(s): 9095 (http)
10-01 20:45:12.273 |-INFO  o.a.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-9095"]
10-01 20:45:12.273 |-INFO  o.a.catalina.core.StandardService:173 - Starting service [Tomcat]
10-01 20:45:12.273 |-INFO  o.a.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.39]
10-01 20:45:12.380 |-INFO  o.a.c.c.C.[Tomcat].[localhost].[/]:173 - Initializing Spring embedded WebApplicationContext
10-01 20:45:12.380 |-INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:285 - Root WebApplicationContext: initialization completed in 2984 ms
10-01 20:45:16.707 |-INFO  c.a.t.g.b.config.DatabaseInitializer:30 - DatabaseInitializer uses flyway init-sqls to initiate database
10-01 20:45:16.707 |-INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
10-01 20:45:16.990 |-INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
10-01 20:45:17.022 |-INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
10-01 20:45:17.022 |-INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
10-01 20:45:17.022 |-INFO  c.a.t.g.b.config.DatabaseInitializer:53 - DatabaseInitializer initialize completed
10-01 20:45:17.179 |-INFO  o.s.s.c.ThreadPoolTaskExecutor:181 - Initializing ExecutorService 'applicationTaskExecutor'
10-01 20:45:17.427 |-INFO  o.s.b.a.w.s.WelcomePageHandlerMapping:54 - Adding welcome page: class path resource [static/index.html]
10-01 20:45:17.756 |-INFO  o.f.c.i.license.VersionPrinter:49 - Flyway Community Edition 5.2.1 by Boxfuse
10-01 20:45:17.819 |-INFO  o.f.c.i.database.DatabaseFactory:49 - Database: jdbc:mysql://127.0.0.1:3306/aj_report (MySQL 5.7)
10-01 20:45:17.900 |-WARN  o.f.c.i.s.DefaultSqlScriptExecutor:53 - DB: Can't create database 'aj_report'; database exists (SQL State: HY000 - Error Code: 1007)
10-01 20:45:18.271 |-INFO  o.f.core.internal.command.DbValidate:49 - Successfully validated 15 migrations (execution time 00:00.288s)
10-01 20:45:18.286 |-INFO  o.f.core.internal.command.DbMigrate:49 - Current version of schema `aj_report`: 1.0.14
10-01 20:45:18.286 |-INFO  o.f.core.internal.command.DbMigrate:49 - Schema `aj_report` is up to date. No migration necessary.
10-01 20:45:18.365 |-INFO  o.s.b.a.e.web.EndpointLinksResolver:58 - Exposing 2 endpoint(s) beneath base path ''
10-01 20:45:18.412 |-INFO  o.a.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-9095"]
10-01 20:45:18.459 |-INFO  o.s.b.w.e.tomcat.TomcatWebServer:220 - Tomcat started on port(s): 9095 (http) with context path ''
10-01 20:45:18.491 |-INFO  c.a.t.g.business.ReportApplication:61 - Started ReportApplication in 10.725 seconds (JVM running for 11.51)
10-01 20:46:38.780 |-INFO  o.a.c.c.C.[Tomcat].[localhost].[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
10-01 20:46:38.782 |-INFO  o.s.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
10-01 20:46:38.794 |-INFO  o.s.web.servlet.DispatcherServlet:547 - Completed initialization in 11 ms
10-01 20:46:39.766 |-INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-2 - Starting...
10-01 20:46:39.790 |-INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-2 - Start completed.
10-01 20:46:57.388 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.388 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.389 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.389 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.388 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.389 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
10-01 20:46:57.949 |-INFO  c.alibaba.druid.pool.DruidDataSource:985 - {dataSource-1} inited
10-01 20:49:29.467 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151440
10-01 20:49:29.471 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151758
10-01 20:49:29.480 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151474
10-01 20:49:29.481 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151806
10-01 20:49:29.485 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151852
10-01 20:49:29.485 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151907
10-01 20:49:29.487 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 137278
10-01 20:49:29.494 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151441
10-01 20:49:29.501 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 134343
10-01 20:49:29.506 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 151478
10-01 20:53:10.914 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 206516
10-01 20:53:10.915 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 206550
10-01 20:53:10.919 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 214078
10-01 20:53:10.945 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 214108
10-01 20:55:44.650 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 153539
10-01 20:55:44.655 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 153547
10-01 21:10:58.206 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 787059
10-01 21:10:58.209 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 787062
10-01 21:10:58.210 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 788420
10-01 21:14:50.051 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 96985
10-01 21:15:35.025 |-ERROR c.a.d.pool.DruidAbstractDataSource:1488 - discard long time none received connection. , jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, jdbcUrl : jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8, lastPacketReceivedIdleMillis : 171937
